,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
263,263,common_voice_es_20018613.mp3,se encuentra en los pastizales húmedos y bordes de arroyos,it is found in the lower and lower walls,it is found in humid meadows and streams borders,BLEU = 31.56 55.6/37.5/28.6/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.45458921790122986,0.5377777777777778,3.1290383338928223
264,264,common_voice_es_19627412.mp3,estudió derecho e se incorporó como letrado en la diputación foral guipuzcoana,he studied as a member of the floral deputation of kibescuan,he studied law and joined the provincial council of gipuzkoa as a lawyer,BLEU = 9.78 54.5/20.0/5.6/3.1 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.5276108384132385,0.3993055555555555,3.144008159637451
265,265,common_voice_es_18544835.mp3,¡ no le conozco,he didnt know,i dont know him,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.7358618974685669,0.12820512820512822,3.435641050338745
266,266,common_voice_es_19761952.mp3,pese al intenso combate logró replegarse hacia una posición elevada,with intense delight he went back to an elevated position,despite the intense fighting it managed to retreat to an elevated position,BLEU = 22.74 50.0/33.3/25.0/14.3 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.5758523344993591,0.4101694915254237,3.4787306785583496
267,267,common_voice_es_19678744.mp3,el contrario de el niño es la niña,the bottom of the niche is the niche,el niño and la niña are phenomena whit opposite characteristics,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10),0.3654734790325165,0.0,2.6565091609954834
268,268,common_voice_es_19760625.mp3,la regresión reversible podría anticipar el síndrome de tourette no puro,the refusal regression could be anticipated,reversible regression could anticipate not pure tourettes syndrome,BLEU = 11.63 33.3/20.0/12.5/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8),0.551634669303894,0.32763532763532766,2.996206283569336
269,269,common_voice_es_19730525.mp3,el maestro de audición y lenguaje desarrolla su labor exclusivamente en centros escolares,school teacher and school teacher,the teacher of reading and language works exclusively in school centers,BLEU = 4.23 60.0/12.5/8.3/6.2 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.4542653262615204,0.14423076923076922,2.938554525375366
270,270,common_voice_es_19598058.mp3,estas variantes son ligeramente inferiores al modelo estándar con un paquete de manejo especial,hes very insolently inferior to the standard model with a special package in package,these variants are slightly lower to the standard model with a special management package,BLEU = 44.71 57.1/46.2/41.7/36.4 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14),0.5890495181083679,0.5669642857142857,3.6047232151031494
271,271,common_voice_es_19652478.mp3,de la edad de hierro proviene el castro del cueto del agua,the cast of the water,the castro of cueto del agua comes from the iron age,BLEU = 4.23 60.0/12.5/8.3/6.2 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.3731679320335388,0.14423076923076922,2.901829481124878
272,272,common_voice_es_19699945.mp3,cipselas de color verde pálido a bronceado,it has a white color,pale green to bronze colored cypselae,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.5698658227920532,0.0847457627118644,3.323758125305176
273,273,common_voice_es_19710322.mp3,sin embargo se logró restablecer la comunicación y se continuó con normalidad,however the communication was established,however communication was reestablished and continued normally,BLEU = 15.85 60.0/25.0/16.7/12.5 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.7753059267997742,0.3758169934640523,3.440751075744629
274,274,common_voice_es_19695581.mp3,presenta gran luz y colorido pese a estar bajo la fuerte supervisión de mengs,it has a larger color with a strong surface of mantle,even though it is strongly monitored by mengs it is very illuminated and colorful,BLEU = 2.85 9.1/5.0/2.8/1.6 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14),0.45892563462257385,0.072992700729927,3.4381027221679688
275,275,common_voice_es_19766718.mp3,el rodaje tiene lugar en nueva york,the road is located in new york,the film is shooting in new york,BLEU = 27.78 71.4/33.3/20.0/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.5788010954856873,0.6371428571428571,3.5948708057403564
276,276,common_voice_es_19637712.mp3,gracias a la hazaña realizada peter es nombrado capitan del ejercito por aslan,thanks to the new age peter is a member of the legislative,thanks to this feat peter is awarded the title of army captain by aslan,BLEU = 8.97 50.0/18.2/5.0/2.8 (BP = 0.846 ratio = 0.857 hyp_len = 12 ref_len = 14),0.5023244023323059,0.3703703703703703,3.28529691696167
277,277,common_voice_es_19614317.mp3,habita en brasil y en argentina,he lays an argentina,its habitat is located in brazil and argentina,BLEU = 5.88 25.0/16.7/12.5/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 4 ref_len = 8),0.47723937034606934,0.06578947368421052,3.3380606174468994
278,278,common_voice_es_19697573.mp3,una persona luchadora y honesta,a person was killed,a determined and honest person,BLEU = 14.79 50.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.45546087622642517,0.20408163265306123,2.957176685333252
279,279,common_voice_es_20065361.mp3,para cada vehículo se prueban sus diferentes combinaciones de motor transmisión y acabado,for each vehicle its different combinations of a translating motor,different combinations regarding the engine transmission and finish are tested for each vehicle,BLEU = 14.55 50.0/33.3/12.5/7.1 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13),0.5585576295852661,0.38110236220472443,3.873994827270508
280,280,common_voice_es_20044450.mp3,fue el cohete sonda más potente lanzado por polonia,it was the most powerful city of polonia,it was the most powerful sounding rocket launched by poland,BLEU = 40.26 62.5/57.1/50.0/40.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10),0.5673865675926208,0.5081632653061224,3.340522527694702
281,281,common_voice_es_20068680.mp3,actualmente la estación está abierta y tiene jefe de estación,its station is perfectly open,currently the station is open and it has a manager,BLEU = 8.70 60.0/25.0/16.7/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10),0.7565838098526001,0.33223684210526316,3.2966673374176025
282,282,common_voice_es_19667938.mp3,la vida de daniel linares no va bien,annual dinners died,daniel linares life is not doing well,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.264 ratio = 0.429 hyp_len = 3 ref_len = 7),0.4256117641925812,0.0,2.4610235691070557
283,283,common_voice_es_19641167.mp3,el papel lo convirtió en ídolo adolescente,the paper was converted,the character made him a teenage star,BLEU = 7.55 25.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7),0.4967813193798065,0.07462686567164178,2.6315507888793945
284,284,common_voice_es_19715633.mp3,la ceniza obtenida de quemar su madera se empleaba en la fabricación de pólvora,it was obtained from the use of water,the ash obtained from burning their wood was used for the production of gunpowder,BLEU = 6.56 62.5/14.3/8.3/5.0 (BP = 0.472 ratio = 0.571 hyp_len = 8 ref_len = 14),0.5161082744598389,0.31820066334991703,2.8488609790802
285,285,common_voice_es_19762449.mp3,joan ignasi pla es licenciado en derecho,joanna glossy plays a lawyer,joan ignasi p l a graduated from law school,BLEU = 4.80 20.0/12.5/8.3/6.2 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9),0.6156454682350159,0.05813953488372093,3.2726809978485107
286,286,common_voice_es_18853129.mp3,la fauna y la flora que hemos visto,the leaves and flowers are very beautiful,the fauna and flora that we have seen,BLEU = 6.77 28.6/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.5576872229576111,0.12658227848101264,3.2933175563812256
287,287,common_voice_es_19955305.mp3,encontraron la secuencia en el acantilado por debajo de la capilla de st,it was found in a canton on the side of saint,they found the sequence on the cliff below the chapel of st,BLEU = 8.14 36.4/10.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.4865061938762665,0.16806722689075632,3.137207508087158
288,288,common_voice_es_19754240.mp3,actualmente la fortaleza está en ruinas,is carthage in ruins,currently the fortress is in ruins,BLEU = 21.44 75.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.5378671288490295,0.4406130268199233,3.1035280227661133
289,289,common_voice_es_18407982.mp3,la niña chole sonrió con languidez,ill go out,the chole girl smiled with languor,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6),0.3282504081726074,0.0,2.4324615001678467
290,290,common_voice_es_19671544.mp3,la única pega era que el grupo tenía que mantener a salvo al anticristo,the only thing was that the group was able to keep it safe,the only problem was that the group had to keep antichrist safe,BLEU = 26.91 69.2/41.7/18.2/10.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12),0.6513890624046326,0.6800326497296194,3.68062424659729
291,291,common_voice_es_19646033.mp3,sus servicios funerarios y entierro ocurrieron en la catedral vieja de san luis,his funeral services were held in saint pauls cathedral,his funeral services and the burial took place in the old cathedral of saint luis,BLEU = 10.84 66.7/25.0/14.3/8.3 (BP = 0.513 ratio = 0.600 hyp_len = 9 ref_len = 15),0.8217899203300476,0.35493827160493824,4.085474014282227
292,292,common_voice_es_18784585.mp3,si no podemos salir entonces tendremos que morirnos,we can do nothing,if we cannot go out we will have to die,BLEU = 3.56 25.0/16.7/12.5/12.5 (BP = 0.223 ratio = 0.400 hyp_len = 4 ref_len = 10),0.508556067943573,0.0970873786407767,3.0960865020751953
293,293,common_voice_es_19636293.mp3,gracias a este albatros venció a craig wood en el desempate,thanks to the album craig would come,thanks to this albatross he beat craig wood in the playoff,BLEU = 8.82 57.1/16.7/10.0/6.2 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11),0.4435228705406189,0.2977594339622642,3.12900710105896
294,294,common_voice_es_19961470.mp3,la plaza se encuentra la avenida san martín entre las calles alberdi y lavalle,the place is located in saint martins city between old birdie and la vale,the square is located on san martín avenue between alberdi and lavalle streets,BLEU = 7.14 35.7/7.7/4.2/2.3 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13),0.5931966304779053,0.283969465648855,3.5811357498168945
295,295,common_voice_es_19991511.mp3,esta reducción se debe principalmente a las políticas de asistencia social,this reduction is mainly due to social assistance,this reduction is mainly the consequence of social assistance policies,BLEU = 32.02 75.0/57.1/33.3/20.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10),0.9138804078102112,0.600907029478458,4.556168079376221
296,296,common_voice_es_20012382.mp3,mónica rodríguez comenzó a practicar ballet clásico a los tres años,one of the couriers began to pratts pass it by for three years,monica rodriguez took up classic ballet when he was three years old,BLEU = 6.18 15.4/8.3/4.5/2.5 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12),0.3216770887374878,0.1549586776859504,2.3319225311279297
297,297,common_voice_es_19139865.mp3,el sistema tierraluna es el caso mejor estudiado,the most studied taste,the earth moon system is the case which has been best studied,BLEU = 2.57 50.0/16.7/12.5/12.5 (BP = 0.135 ratio = 0.333 hyp_len = 4 ref_len = 12),0.46286192536354065,0.08928571428571427,2.8784937858581543
298,298,common_voice_es_19637715.mp3,dispone de cámara termómetro y barómetro,it has a camera thermometer,it contains a camera a temperature sensor and a pressure sensor,BLEU = 7.12 60.0/25.0/16.7/12.5 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.6907867789268494,0.14423076923076922,4.009509086608887
299,299,common_voice_es_19687781.mp3,la primera línea es la última idea del te deum,the first line is tedium,the first line is the last te deum idea,BLEU = 30.05 80.0/75.0/66.7/50.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9),0.5834160447120667,0.436046511627907,3.047832489013672
300,300,common_voice_es_20044457.mp3,el cielo tormentoso se ilumina de nuevo,the sky is dark,the stormy sky is alight again,BLEU = 21.44 75.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.8325115442276001,0.4406130268199233,3.5833029747009277
301,301,common_voice_es_19943808.mp3,la población importante más próxima es aguada pasajeros,the most important thing is her way,the nearest major town is aguada pasajeros,BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.4216836392879486,0.14285714285714285,2.6616735458374023
302,302,common_voice_es_19715634.mp3,nunca ha sido campeón de liga y solo ha ganado títulos menores,it has never been a levee champagne and only won the best titles,hes never been a league champion and has only won minor titles,BLEU = 16.26 61.5/25.0/9.1/5.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12),0.47527164220809937,0.5804493801652891,3.0952067375183105
303,303,common_voice_es_18407985.mp3,ivan pérez no vendrá de excursión,i wont go back,ivan pérez wont come on the expedition,BLEU = 7.55 25.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7),0.5639610290527344,0.07462686567164178,2.693999767303467
304,304,common_voice_es_19671543.mp3,más tarde se lanzó la beta para el resto de dispositivos con android,later he went back to the house of andrew,later on the beta version was launched for the remaining android devices,BLEU = 4.06 22.2/6.2/3.6/2.1 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.44429734349250793,0.08547008547008547,3.0710136890411377
305,305,common_voice_es_19602246.mp3,el matrimonio solo duró dos años y no tuvieran descendencia,the marriage only took two years and didnt take place,the marriage only lasted two years and they had no descendants,BLEU = 23.77 60.0/44.4/25.0/7.1 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.686669647693634,0.5402650356778795,3.805755615234375
306,306,common_voice_es_19723119.mp3,la pareja forma un valle accidentado en la zona intermedia,the park is an accident in the intermediate area,both make up a rugged valley in the middle zone,BLEU = 8.53 22.2/12.5/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.40772581100463867,0.18939393939393942,3.367475986480713
307,307,common_voice_es_19254691.mp3,es protagonizada por jennifer love hewitt quien retoma el personaje protagonista de la película,he is protagonized by a geneva of hughie who has the protagonist character of the movie,this is starring jennifer love hewitt who takes over the main character of the film,BLEU = 10.83 37.5/13.3/7.1/3.8 (BP = 1.000 ratio = 1.067 hyp_len = 16 ref_len = 15),0.5938743352890015,0.33848417954378224,3.059548854827881
308,308,common_voice_es_20007123.mp3,está basada como la novela en la vida de orsini,its based on the novel in the life of rossini,its based like the novel on orsinis life,BLEU = 13.13 60.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.837420642375946,0.5199864498644986,3.6314806938171387
309,309,common_voice_es_19956494.mp3,normalmente se interpretan solo los dos primeros y los dos últimos versos,they are in hope of the first and last ones,usually only the first two and last two verses are performed,BLEU = 11.36 50.0/22.2/6.2/3.6 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.4113318622112274,0.40917431192660547,2.8807008266448975
